atac_logfc	H3K27ac	H3K27me3	H3K36me3	H3K4me1	H3K4me3	H3K9me3
chr17:68955025:68957325	-0.521669360134001	-0.0456145968935734	-0.0958400949724959	-0.0181675086481538	-0.0421195108640806	-0.116605907046421	-0.102314675225488
chr17:68955051:68957351	-0.65978003342752	-0.0199626290054126	-0.128968294028601	-0.0619501925834222	-0.126378591759253	-0.201285721811022	-0.0598690056918831
chr17:68955083:68957383	-0.450527033765551	0.0251911851875509	-0.130346970416406	-0.211924249926311	-0.129815844041479	-0.253399943777083	-0.0466120668207874
chr17:68955092:68957392	-0.316549326575544	0.0585764216641252	-0.0775701039284719	-0.177500887214459	-0.135895926343044	-0.220801340762623	-0.0962190925065575
chr17:69060606:69062906	-0.158747818718788	-0.332476100403169	-0.170528356695822	0.0300229063646818	-0.0601232570393734	-0.0463202638543133	-0.0287341890183513
chr17:69060624:69062924	-0.154610983410357	-0.390293340691678	-0.0953629322636759	0.0418013474468569	-0.0546398327745314	-0.128485795591296	-0.0816702407165386
chr17:69060627:69062927	-0.15827766011739	-0.399167403482607	-0.096433622695153	0.039380923475031	-0.0441687858039617	-0.13034717533678	-0.0827766685110939
chr17:69060649:69062949	-0.174340247973941	-0.297676963797636	-0.155494286106072	0.0136742364679561	-0.0703694395706805	-0.0546878919803523	-0.139499050538066
chr17:69141588:69143888	-0.205886009118978	-0.480325535664748	-0.0377213034554374	0.035455816760093	-0.00433036121280791	-0.116436775648056	-0.0944603291483831
chr17:69141595:69143895	-0.199643155308414	-0.557155006516281	-0.0615715353203901	-0.00140228783873022	-0.0144404915120674	-0.0915049577953165	-0.114498891167235
chr17:7242147:7244447	-0.0640830935344715	-0.303084438847134	-0.138756543080478	-0.218594556230946	-0.381497251787255	0.0631203811783611	-0.0601248113966981
chr17:7242149:7244449	-0.0690895058586232	-0.337867705953522	-0.116553950380439	-0.184179148579151	-0.40619905932504	0.0628193031804194	-0.033368805704335
chr17:8382009:8384309	-0.306094836149546	0.0596716811228525	-0.177745223823277	-0.182915063328984	-0.102219141544391	-0.119016063107018	-0.410029948442745
chr17:8382015:8384315	-0.327974292486452	0.05641550219488	-0.142603707186302	-0.236976201370474	-0.0590547262876288	-0.108025389295654	-0.306609641202702
chr17:8382864:8385164	-0.165924705251339	-0.159452715580893	-0.311011617333785	-0.245216808285676	-0.139391746790306	0.0417629545366378	-0.250214422696244
chr17:8382866:8385166	-0.153618202299796	-0.138735155708903	-0.287885832496153	-0.302571610075653	-0.143688226019968	0.067599920412361	-0.253013913407667
chr17:8382892:8385192	-0.125326164046285	-0.174326809029488	-0.332867027803379	-0.266050441178281	-0.153544797753066	0.0016421941689387	-0.113903737100383
chr17:8382893:8385193	-0.158326447189213	-0.135070403039521	-0.325348035969083	-0.265173409502884	-0.199744370715305	0.0698231869498532	-0.177220804548162
chr17:8382913:8385213	-0.14579247165268	-0.0592434767527636	-0.24054711468779	-0.272291436456858	-0.0524746308071376	0.144090966594058	-0.200029611075763
chr18:34708283:34710583	-0.27062866352403	-0.50277804652756	0.0142585284804708	0.0264947330991921	-0.138452782140158	-0.0172357677421904	-0.0633708295213264
chr18:34708296:34710596	-0.230981188660109	-0.525165911363721	0.0250156363254781	0.0578351912636071	0.0548060034925924	-0.00576040665666708	-0.107250907117002
chr18:34815961:34818261	-0.0960898799412967	-0.110069103346517	-0.0333493518854568	-0.204565385404074	-0.147910500163959	-0.128053123121138	-0.0344703172716826
chr18:3592093:3594393	-0.23348677295711	-0.230406024649516	0.0326565836941973	-0.106344842866957	-0.161206827995697	-0.0612881855078836	-0.0983385823196942
chr18:3592102:3594402	-0.2901240038922	-0.259863436548592	0.057566740413644	-0.0621179638012461	-0.159725454478224	0.0260174871316231	-0.121637586323858
chr18:3592111:3594411	-0.234139192379475	-0.281913020525309	-0.0268586173177357	-0.106563422047299	-0.119835763167205	0.00662001643523762	-0.130317129581298
chr18:3592126:3594426	-0.211751239715595	-0.40032983642919	-0.00668328894899085	-0.16541956181817	-0.0889513805559644	0.024525573681585	-0.174160421710635
chr18:49486952:49489252	-0.165514190804386	-0.0551503475344126	-0.0658596753580854	-0.136357591563977	0.0859174316432205	0.0846069010631578	-0.284457473648992
chr18:63773374:63775674	-0.370736670630927	-0.303188395546463	0.131585411842584	0.0164609086340019	-0.135285358893768	-0.105943314234796	-0.0521703888467433
chr18:63773417:63775717	-0.211618546284774	-0.296777455591757	0.0282234089884462	-0.0361306690392019	-0.0172782818755361	-0.112240213342102	-0.123807615371842
chr19:35743618:35745918	-0.308442449852353	-0.313473911364346	-0.258031239004303	-0.138699532086076	-0.352808406810581	-0.281317587990127	-0.249595086358251
chr19:35746566:35748866	-0.0729908444108094	0.0373252717540692	-0.16600704321627	-0.35456253943106	0.00670385526532312	-0.15536131965184	-0.0498804650752729
chr19:35746575:35748875	-0.0713383294753591	-0.10483904906116	-0.168809023044259	-0.377551600156993	0.018734266930704	-0.11256424367922	-0.0476710112933565
chr19:35746606:35748906	-0.188793668655416	0.0343040262287316	-0.134207410549946	-0.334154568482261	-0.0471121224676851	-0.0848017625812458	-0.0722124451052556
chr19:35746621:35748921	-0.125081639750796	0.0116175266024395	-0.201740404046676	-0.310984725020205	-0.0179489937286807	-0.106381402767535	-0.0484786308061859
chr19:35756709:35759009	-0.192114596358451	-0.206200729750106	-0.0458822138683148	-0.164653026789241	-0.246857495829193	-0.0913915545477205	-0.155477655479604
chr19:36013288:36015588	-0.100221180995848	0.0338231785788822	-0.172187519959183	-0.0419359976092537	-0.0933266000161971	-0.23380960625273	0.024957381054264
chr19:36013883:36016183	-0.124443181729721	-0.112309683863386	-0.0180746984405105	-0.267324746254354	-0.193801596221715	-0.0980840240071173	-0.1101506481441
chr19:36013890:36016190	-0.104033614498294	-0.106416764469475	-0.0400009514484569	-0.269937899347962	-0.194577596369797	-0.0914105622309904	-0.12062337009268
chr19:36013899:36016199	-0.172023820274522	-0.137865347670155	-0.00865341302546768	-0.328527203638398	-0.153388048141934	-0.0466857321555314	-0.0739235603379868
chr19:36013902:36016202	-0.16461259041019	-0.0707565542528542	-0.0276633257429562	-0.30324556806239	-0.148091158417129	-0.0385177667618644	-0.137388410901388
chr19:36013908:36016208	-0.167608223142034	-0.124183127178364	-0.0480326173224795	-0.230312788883142	-0.227949952307484	-0.0618258191128969	-0.101602745563542
chr19:36013912:36016212	-0.163532793029284	-0.109466009956205	-0.043658903547209	-0.232477575489755	-0.22897475558987	-0.0603285688847337	-0.0983134161962224
chr19:36013913:36016213	-0.164350147506374	-0.0954466809756319	-0.0842818226403663	-0.254480993925958	-0.159633006580327	-0.0918086933829465	-0.0796645968667736
chr19:36013918:36016218	-0.143890860999518	-0.105822174585292	-0.0739826591848466	-0.262417419196283	-0.161935306940478	-0.0915463412235473	-0.0664136582340266
chr19:36013922:36016222	-0.128958354085833	-0.0760706435066702	-0.0429565332609309	-0.280659157975437	-0.187952885550423	-0.0479490172234419	-0.135386732961135
chr19:36013927:36016227	0.00739357783334782	-0.133073380624462	-0.0266811609511121	-0.314038213791069	-0.159530552780819	-0.0262352639153619	-0.0571126747809604
chr19:36013935:36016235	-0.161360456197605	-0.118735237435269	-0.0520622143467523	-0.250886676797056	-0.148955936057149	-0.0940968041653695	-0.0853761618778763
chr19:36013937:36016237	-0.158126947504603	-0.104251209981462	-0.0367939768647222	-0.291873826975228	-0.15632891501032	-0.0415724353431935	-0.0961840966138373
chr19:36013939:36016239	-0.15729930609923	-0.125974944220227	-0.0330874277737894	-0.287754660169788	-0.151222714939104	-0.0426367290475382	-0.0927227821402899
chr19:43184635:43186935	-0.434862090942748	-0.23264481120812	-0.0138617813546343	-0.0179721383158547	0.088952312169757	-0.0890501796577598	0.0550134496721747
chr19:43186190:43188490	-0.34366070802487	-0.162521235601211	-0.15055126904725	-0.380565627686894	-0.14293680694495	-0.212856058074179	-0.173367216113347
chr19:43186194:43188494	-0.376810603693079	-0.185657263520943	-0.138027691725507	-0.41335652317327	-0.096048897901332	-0.174976603855589	-0.206936159825174
chr19:43186201:43188501	-0.431947222676434	-0.153106369846468	-0.0776274928675141	-0.388363400474015	-0.134603224094021	-0.163960679581891	-0.223940911985682
chr19:43186206:43188506	-0.380302754671348	-0.126568592956283	-0.132776727047917	-0.366655993411103	-0.158002716979614	-0.17711945188485	-0.225832785031481
chr19:43186236:43188536	-0.358817032580452	-0.202659442178774	-0.0883218127159315	-0.271322764712644	-0.201646854338917	-0.301500959180937	-0.00846613608717354
chr19:45691640:45693940	-0.441785869759618	-0.242202875703941	-0.273023939248471	-0.236394908214082	-0.326286161934427	-0.134937039065861	-0.237939997355162
chr19:45691641:45693941	-0.422130205277145	-0.193650479586664	-0.216929314803766	-0.326780113042	-0.298616761262065	-0.194548905141987	-0.313478173005153
chr19:46624737:46627037	-0.169159209308585	-0.478774115695701	0.120701480978742	-0.298084677485189	0.11016521977014	-0.163021166937558	-0.0912351750915197
chr19:46624772:46627072	-0.180875608250034	-0.427583548087985	0.137042555281805	-0.388061197843847	0.0999776743463389	-0.271513467787604	-0.0877790634132815
chr19:46624789:46627089	-0.130711331745821	-0.503445570578932	0.123433194799905	-0.145204894144562	0.182399027341764	-0.187835961888492	-0.0775737032587332
chr19:48323543:48325843	-0.568219654898265	-0.73590456486272	-0.156028047089844	-0.147492701473678	-0.32787266597444	-0.407772009683486	-0.257703359798146
chr19:48323546:48325846	-0.51536030442603	-0.602002328899776	-0.228949243883524	-0.236797184780039	-0.411911515589261	-0.354372430938908	-0.261596647071718
chr19:48323551:48325851	-0.553739263399313	-0.693736951423245	-0.173099616199288	-0.102533335485604	-0.383437204885989	-0.418782848873062	-0.25912105483356
chr19:48323560:48325860	-0.548793722427591	-0.700441555853282	-0.166085072130636	-0.121475925098213	-0.320259659340583	-0.408553542011684	-0.192255607180963
chr19:48323580:48325880	-0.55022130156214	-0.718873759830362	-0.163221772882562	-0.100266055682949	-0.221541199895939	-0.384355717273366	-0.274425626839791
chr19:48323607:48325907	-0.566436926811185	-0.684929711451052	-0.201409460147673	-0.0837720457363264	-0.311290275858082	-0.347906899239468	-0.275022850383301
chr19:7627808:7630108	-0.105842573343126	-0.588677616404035	-0.203722992493031	-0.184279227939767	-0.35986635894461	-0.179374695299632	-0.449986996917853
chr19:7627813:7630113	-0.16741591140215	-0.631051173793954	-0.223795692898878	-0.165436943734647	-0.274627715164353	-0.27993517889702	-0.398188492339533
chr19:7627823:7630123	-0.0986154176781748	-0.585237557220713	-0.192475251790534	-0.185080949120682	-0.246842229277481	-0.128867605272097	-0.374697878932975
chr19:7627838:7630138	-0.147625999243141	-0.549310463289532	-0.159977661568998	-0.220437659769875	-0.248619272108258	-0.120041409811853	-0.401102595484506
chr2:101000282:101002582	-0.243587363610412	-0.251864414344309	-0.154392511977065	-0.20669339823448	-0.343578301384184	-0.307004580952261	-0.2823247030238
chr2:101000288:101002588	-0.222606543042423	-0.295954900236555	-0.201099244002088	-0.255097778242646	-0.431188042442806	-0.314154189534042	-0.286976332115987
chr2:101000292:101002592	-0.178901081603074	-0.287515504211675	-0.135614206285521	-0.206518126070264	-0.40805727219047	-0.32175416958577	-0.266711847187363
chr2:102335147:102337447	-0.038766314745881	-0.445850561475548	0.0532717180501999	0.0682789919679268	-0.0955091918205233	-0.232220977332788	-0.00732438506492589
chr2:102335249:102337549	-0.163938114687581	-0.543054216004524	-0.0122247058221989	0.00929381463688778	-0.135341694957908	-0.105086202319945	-0.0737676854376834
chr2:102335257:102337557	-0.131774876825988	-0.47701272034755	-0.0191320405371162	0.0162099434208709	-0.0863252735566859	-0.161179290461873	-0.153382092832976
chr2:102335280:102337580	-0.179388062772999	-0.483566690885554	-0.0749689404102416	0.0039142842407575	-0.0758348135837359	-0.12027595735519	-0.106853436545225
chr2:102335287:102337587	-0.170157463261771	-0.447963355126237	-0.0477070974438439	0.00807912883212111	-0.154440723897043	-0.0961906644699879	-0.104903676836887
chr2:111494657:111496957	-0.4512508592787	-0.322618937714127	-0.133540662645027	-0.040501237147184	-0.012354250444074	-0.136785277703761	0.0435380811628505
chr2:111494682:111496982	-0.501346544899173	-0.444721481461624	-0.131887980592134	0.00752946570575716	-0.245157284300485	-0.188604522976893	0.0147862544768404
chr2:111494688:111496988	-0.568541880714044	-0.420719261048327	-0.139726134862667	-0.0753301504856684	-0.198861299504568	-0.133935547204289	-0.00878477951222983
chr2:111494720:111497020	-0.471844224642184	-0.417611649877961	-0.107602923767047	-0.0387306985036758	-0.170702296476614	-0.106631902839974	-0.00448685805257815
chr2:111494725:111497025	-0.575265594917082	-0.391649035297559	-0.127857702141443	-0.0519996066762434	-0.0579529664045835	-0.159737509903388	0.00775084361278569
chr2:111494729:111497029	-0.588516583851653	-0.409638962273592	-0.134036725396263	-0.0816688826038943	-0.0980772679135141	-0.105210699823998	0.0150523460552809
chr2:111494733:111497033	-0.672711659079329	-0.381315657596281	-0.0812809917786839	-0.0722693877447278	-0.0720900725853429	-0.0999370508551993	-0.0080537218061316
chr2:111494734:111497034	-0.567744347818749	-0.480734106193937	-0.0920778222582305	-0.0437447794556327	-0.106868349037824	-0.084376376565435	-0.0206629400226662
chr2:111494739:111497039	-0.633004816746174	-0.375500398095496	-0.0985040493511326	-0.0391637339994045	-0.0868068943728154	-0.162479484038631	-0.0017919674317942
chr2:111494740:111497040	-0.640559066467513	-0.435923348710487	-0.0888482188792588	-0.0633678238048254	-0.0429089674090682	-0.167601007073194	0.0312397321382995
chr2:111494742:111497042	-0.466252699560375	-0.509711008937388	-0.0908699281054608	-0.0303312972245707	-0.122695712265598	-0.147424437208392	-0.0183983974183831
chr2:111494745:111497045	-0.682972936775221	-0.409637325025121	-0.0761373930339342	-0.0776135470758115	-0.0311997962158697	-0.12626542202288	-0.014943910770726
chr2:111494746:111497046	-0.635730854028819	-0.471813271806444	-0.117544547437597	-0.0358338921266915	-0.0605018285818963	-0.171406475002883	0.013193110743998
chr2:111494748:111497048	-0.504638650582227	-0.536084674839565	-0.0994554295216978	0.000292791051855709	-0.0653176481794176	-0.186672580097436	-0.0130475041705404
chr2:111494750:111497050	-0.510732561996983	-0.534656996799611	-0.101806968210142	0.000552183745588242	-0.0809891838467025	-0.171875134382725	-0.0148871847558527
chr2:111494751:111497051	-0.68893229479582	-0.405455382300257	-0.0761753650866123	-0.0765343140244999	-0.0230519804379495	-0.139504128000032	-0.0191528856486089
chr2:111494754:111497054	-0.512200043092682	-0.445426445125602	-0.0841978328715272	-0.0626925463102557	-0.095363740127321	-0.148593585426988	0.00134501112151004
chr2:111494766:111497066	-0.525192766976899	-0.519959822411314	-0.100358810181582	-0.0414114903118917	-0.0870832418094579	-0.113513312653243	-0.0287618160720973
chr2:111494767:111497067	-0.54698118724916	-0.46890526171891	-0.11745288271527	-0.0446780593439487	-0.0890806659718394	-0.152917560004062	-0.000688052738452807
chr2:111494768:111497068	-0.525192766976899	-0.519959822411314	-0.100358810181582	-0.0414114903118917	-0.0870832418094579	-0.113513312653243	-0.0287618160720973
chr2:111494775:111497075	-0.44592634439885	-0.54287739291669	-0.0882333796326839	-0.0169565930905204	-0.157773340885042	-0.142793055431245	-0.000531781020655994
chr2:111494786:111497086	-0.489493468193123	-0.46699364368513	-0.111285728804111	-0.0461341626958634	-0.0917451285742178	-0.169049019805478	-0.00996002420210026
chr2:111494792:111497092	-0.472319321981039	-0.560074959491567	-0.102632647791661	-0.0218055715387811	-0.112368857638624	-0.168290036406136	0.0053757120801715
chr2:111494797:111497097	-0.490173072069461	-0.555902620731364	-0.0715830022517436	-0.0599998110738138	-0.0835917662439679	-0.160733294861315	0.00116406153885506
chr2:111494800:111497100	-0.487503983959092	-0.554847611818569	-0.0704663459500704	-0.0599779282266353	-0.0864655167630461	-0.162189157099817	-0.000438067018126025
chr2:111494802:111497102	-0.502803674294255	-0.439745576708872	-0.059683523722109	-0.0685059387773775	-0.189185372658521	-0.13554290798852	-0.0209626848307462
chr2:111494804:111497104	-0.43114319467926	-0.510793009323289	-0.102215045121984	-0.0653660597865399	-0.135180039337881	-0.150934737601876	-0.00481763176424496
chr2:111494815:111497115	-0.427748352473626	-0.58341476573213	-0.106443747449901	-0.0472907296350327	-0.109885296181132	-0.166054955465825	0.00439579944728429
chr2:111494820:111497120	-0.381338435328616	-0.581143882887939	-0.0619915366033546	-0.0394098222829238	-0.190380249861545	-0.158652338638517	-0.0194222047781133
chr2:111494838:111497138	-0.444122042651932	-0.512411482803121	-0.035447875325883	-0.0809814195406297	-0.19344572048657	-0.127649036911697	-0.0108209765747904
chr2:111494859:111497159	-0.354703157387584	-0.595768292004616	-0.0715419485879934	0.00384217185520203	-0.145149285942923	-0.183292594243072	-0.0393907555144375
chr2:111494861:111497161	-0.439978648665008	-0.537455186687502	-0.0510707014691144	-0.0248895077952455	-0.162980254092043	-0.148600445212761	-0.0416601284253874
chr2:147842615:147844915	-0.120361175736066	-0.17549298821457	-0.0431182903135558	-0.14181359436771	-0.20816231172288	0.0580054214081468	-0.0905756819211951
chr2:157255704:157258004	-0.0296654267469722	-0.487291491088187	-0.0754718879908496	-0.0637008886032782	-0.0814503739596438	-0.230615884182578	-0.296194152927986
chr2:171517416:171519716	-0.0425813908909612	-0.0984368303339319	-0.121907269824936	-0.0352124168991628	-0.0449292511296186	-0.134306963189138	-0.0500080076295791
chr2:182426731:182429031	-0.118590816638361	-0.349692940901831	-0.10331863952234	-0.00868252442044211	-0.0259629748736612	-0.210539910120919	-0.0398255972921905
chr2:182426748:182429048	-0.102141502196788	-0.368423015924885	-0.072695468531614	0.00514037811665381	0.019012087841303	-0.165711227042644	-0.0951476779177684
chr2:200853695:200855995	-0.0517950241956721	-0.166911616388744	-0.124964958889823	-0.0907416439879682	-0.315669900694313	-0.20574673531804	-0.0981618935187026
chr2:200853713:200856013	-0.095688590350356	-0.111435513979942	-0.108894027482596	-0.209768540034567	-0.30751233549619	-0.289787321823808	0.02203091955471
chr2:200864356:200866656	-0.262500931785232	-0.277300208717594	-0.212541965976695	-0.261878170829363	-0.331350849006887	-0.0822208924834621	-0.122705115149709
chr2:200864357:200866657	-0.273939388466302	-0.239083509264414	-0.202038562171642	-0.25135059528445	-0.218325740670037	-0.137121051614346	-0.136799905147004
chr2:200864358:200866658	-0.258722866234611	-0.275669825042936	-0.197084248308119	-0.276215610760791	-0.324378987124881	-0.0660308382361529	-0.0902528733608664
chr2:200864362:200866662	-0.218424276138577	-0.163464797216354	-0.161605809231118	-0.246663382525135	-0.315523736868438	-0.139716744808959	-0.148377542796535
chr2:200864391:200866691	-0.243759944580414	-0.203385242942445	-0.108048862457102	-0.191312129140813	-0.36864661646491	-0.0402667688843988	-0.0624362139076813
chr2:203495053:203497353	-0.245857521231911	-0.163670888698336	-0.0275238899932677	-0.203170435973501	0.0194224504722567	-0.257376001677616	0.0453843979360627
chr2:206213071:206215371	-0.431850158734766	-0.362711741242178	-0.0397126966538133	-0.0764060404432779	-0.14280929265159	-0.274101414101679	-0.116443936613787
chr2:206213325:206215625	-0.328147246392115	-0.493326536966347	-0.0713692661578041	-0.14844661000143	-0.162663437816906	-0.169603905571843	-0.173195721000106
chr2:206213328:206215628	-0.28868559939542	-0.478675245025477	-0.0974256980502156	-0.171522907481351	-0.158945560571434	-0.184976121575831	-0.212318554289163
chr2:216496843:216499143	-0.0245186491054502	-0.260421071782895	-0.171654075639487	-0.303452789174331	-0.149350650856264	-0.0278049582925377	-0.397993430565581
chr2:216496849:216499149	0.0305524566809811	-0.224754226733936	-0.151497122752831	-0.319639572659686	-0.133537738565884	-0.00535590751541692	-0.403396221019655
chr2:216496854:216499154	-0.100064655833127	-0.247384228610197	-0.178162221244042	-0.421138767313975	-0.140406966144347	-0.064108267427959	-0.459338247136549
chr2:216496861:216499161	-0.117897361632454	-0.206290378389121	-0.186262345254065	-0.411631767423934	-0.138913282828687	-0.0579231928382453	-0.462630278829062
chr2:216496866:216499166	0.0240624237819357	-0.0392090124020536	-0.165180839287194	-0.387132334390663	-0.105777886334283	0.00639299740840845	-0.46172615348427
chr2:223050199:223052499	-0.240534849362653	-0.323310972497038	-0.0613256042371437	0.0784398076720814	0.0102689500975659	0.0281774723337036	-0.0830659686007946
chr2:224038986:224041286	-0.0176861294531832	-0.423096247784677	-0.0893381579708925	-0.13364863730476	-0.229010717469589	-0.0149785464058504	-0.0263738339994195
chr2:224038988:224041288	0.0304698459245378	-0.445121937154042	-0.141462472561427	-0.127282374563302	-0.224904776495873	-0.00918118647127915	0.015582921034483
chr2:224038990:224041290	-0.00995470109938248	-0.5004483862655	-0.0815661503171074	-0.0980524271276658	-0.250642017583324	-0.00819543536834568	0.00126873195276154
chr2:33132596:33134896	-0.0582692296436318	-0.368662030439509	-0.163992464598925	-0.283834869882178	-0.158955993536049	-0.258876447835903	-0.179711650329829
chr2:33132624:33134924	-0.00261413343191528	-0.415315102670274	-0.186825770484551	-0.221778048120603	-0.20279683993191	-0.291711303980635	-0.190806106703309
chr2:33132638:33134938	-0.0930842623233273	-0.414974980524833	-0.2534061435623	-0.284607966757613	-0.157916365493873	-0.273447440414902	-0.169475705488615
chr2:33132656:33134956	-0.0886760833341059	-0.401093166229774	-0.20491171919738	-0.239552681477566	-0.131615965323515	-0.27801145180976	-0.125169427921593
chr2:36694689:36696989	-0.445703806781426	-0.368949893546803	0.00952343593342734	-0.347133721191512	-0.121599481253098	-0.101897293544198	-0.161437836674969
chr2:36694763:36697063	-0.486854489398507	-0.467431703970495	-0.0417959671265887	-0.294267826692055	-0.157021239848843	-0.270378180892332	-0.135594804549086
chr2:36694804:36697104	-0.531087980425641	-0.559494141223762	0.00155538660061165	-0.322345508103332	-0.0979302388585691	-0.239468091343298	-0.0964228181149562
chr2:36694825:36697125	-0.578949937812794	-0.467717323422754	0.00103350803575314	-0.268335780383894	-0.125841035715389	-0.23257460768424	-0.0851433810678536
chr2:36694865:36697165	-0.588965108811309	-0.559261588417549	0.0642362725901873	-0.198339507968527	-0.0894263582504961	-0.245439729138376	-0.0192735642364715
chr2:36694876:36697176	-0.617317906065296	-0.475370272590295	-0.000230898424127951	-0.149390862084402	-0.155337876144242	-0.232645309257938	0.0361815304891257
chr2:55917480:55919780	-0.0562617238411099	-0.449276470460393	0.0403310254087335	-0.169284965107669	-0.348621397946736	-0.0433358606756529	-0.0208315559058998
chr2:55923476:55925776	0.0186916989245175	-0.642836326396997	-0.263601447149253	-0.0463825272171392	-0.0731413876388128	-0.130213040222996	-0.0630251479754523
chr2:55923481:55925781	0.00514051475831049	-0.675971112910855	-0.283890654796042	0.0106675087763238	-0.130451302445957	-0.1043832365388	-0.0532995801560961
chr2:55923482:55925782	0.0422219426087053	-0.613526506731904	-0.22381029140078	-0.0319696002716409	-0.145931529230989	-0.167721921423726	-0.0310227807315232
chr2:55923485:55925785	0.00817082637343933	-0.680884492961692	-0.267219242021071	0.0185555295348663	-0.129667343445337	-0.103343460897054	-0.0514516348265316
chr2:55923495:55925795	-0.0429584914999889	-0.629824287533612	-0.176461139094724	-0.011390999742139	-0.205010363613842	-0.165167307695758	-0.0528318433180485
chr2:55923497:55925797	-0.00881369700937352	-0.553613238072158	-0.221649426938418	-0.0236009579756637	-0.178581519876788	-0.155797265960708	-0.0751382261982492
chr2:70293411:70295711	-0.216549183778646	-0.0963327449241898	-0.307697421422093	-0.141102771795594	-0.38050930616609	-0.159490068177221	-0.261729800388586
chr2:70293419:70295719	-0.248852045215128	-0.170606705231525	-0.350682576808781	-0.0226441157778786	-0.409664569292183	-0.125458459936932	-0.223226667289298
chr2:70293430:70295730	-0.265403428222686	-0.173316597874937	-0.329369027420432	-0.157274944722518	-0.352759145666484	-0.23447824287793	-0.260306180648204
chr2:70293440:70295740	-0.188110367526405	-0.177308951798914	-0.31413605670397	-0.109522324740182	-0.355892093746786	-0.238791121740708	-0.322540948060149
chr2:87453367:87455667	-0.780908717444471	-0.256992115707507	-0.0708412439434458	-0.282940304258485	-0.0253020262495713	-0.339901106016941	0.0233276412739762
chr2:87453408:87455708	-0.741005220284282	-0.256874958627395	-0.116825715458615	-0.174326557089775	-0.333566688296612	-0.345559722243076	0.0268455700920369
chr2:87453426:87455726	-0.77249707905963	-0.254726505720265	-0.219435605835923	-0.204205577194747	-0.385686574190125	-0.34150585612515	0.00642245447637247
chr2:87453428:87455728	-0.87358621032897	-0.263376207133505	-0.209392884499509	-0.163430141007134	-0.363275029032855	-0.267044138430502	0.00576245254185819
chr2:87453461:87455761	-0.81360340009642	-0.222692272430696	-0.176180797053596	-0.185876515249561	-0.344557282588234	-0.264549927160469	0.00422346397723802
chr2:87453475:87455775	-0.859125789051083	-0.2030463389355	-0.30306435380655	-0.183017054883004	-0.288309749978371	-0.276042368414908	0.00604386841492112
chr2:87453478:87455778	-0.827028483996328	-0.291659412010189	-0.23104288641684	-0.16497959680005	-0.329156183981937	-0.286812112502421	-0.0186950837448535
chr2:87453481:87455781	-0.683243383626797	-0.317083768957251	-0.263098106024991	-0.190074242228185	-0.273962047154063	-0.34997693294242	-0.0713156379096783
chr2:87453486:87455786	-0.69738320013282	-0.247798337157095	-0.252092721861274	-0.257819233500778	-0.282831046657449	-0.356903672440481	-0.0558093874969979
chr2:87453495:87455795	-0.761607362187842	-0.23355765724246	-0.226839057796412	-0.245214744526749	-0.331167617022455	-0.259571343103567	-0.00613487854362728
chr2:87453504:87455804	-0.732438129394795	-0.339013810087251	-0.249484048222798	-0.176898842840383	-0.39168946719809	-0.27355432009885	-0.0175244957359502
chr2:87453505:87455805	-0.718546106100681	-0.297267714144647	-0.273469554878083	-0.259451566599568	-0.274023997567088	-0.28472796030583	-0.0148211895425455
chr2:87453514:87455814	-0.612268415876575	-0.178551311840103	-0.320925236722461	-0.192488414563668	-0.341524215740243	-0.199077048575965	-0.0198744673899409
chr20:44712882:44715182	0.182510775982389	-0.488867953356764	-0.122702894083057	0.00739417202690419	-0.08672147526052	-0.285490327062711	-0.111269743785124
chr20:44712921:44715221	0.162981132023957	-0.452137960717974	-0.0453249236328082	-0.00869383521850604	-0.0586764742075744	-0.348575585488345	-0.0848828634443218
chr20:49276639:49278939	-0.204222251280867	-0.3936312300263	-0.115525751362267	-0.15735068915253	-0.532942392901518	-0.2158372289755	-0.202627656938725
chr20:49276641:49278941	-0.181243955114745	-0.326799917824461	-0.140168870487804	-0.209032773359575	-0.584023203700039	-0.269611028624098	-0.205097951181173
chr20:49277173:49279473	-0.186572457509182	-0.320270783215479	-0.0217571208294556	-0.131207848868286	-0.207921779786138	-0.166602641426153	-0.194589859406018
chr21:16535263:16537563	-0.172188431896327	-0.0398416830920561	-0.227442692765521	0.0989460088392383	-0.104286678862269	-0.0633862827934453	-0.223132155503828
chr21:16535280:16537580	-0.166974930345527	-0.113166073615862	-0.235904876857675	0.00677578793611083	-0.0636846651727793	-0.0396337070185978	-0.209465346061169
chr21:34859278:34861578	0.307915556322086	-0.289973291688774	-0.00405342712494312	-0.353376749544677	-0.076638405286938	-0.0445158674018574	0.0381678697313704
chr21:8393606:8395906	-0.029854180511799	-0.194850505391862	-0.17232867835041	-0.0610296160935261	-0.089011931056505	-0.0924102853656164	0.0301952864837564
chr22:31292179:31294479	-0.193656953792661	-0.152434791018907	-0.180331129860053	-0.0420730946226467	-0.13446436423106	-0.193169228231153	-0.192197737738758
chr22:31292188:31294488	-0.129634893802899	-0.201955607549214	-0.078639093868546	-0.120697293428179	-0.122638556281064	-0.221281007342296	-0.20965837502067
chr22:36251070:36253370	-0.123802849176742	-0.27738051762788	-0.228896177717262	-0.125440907755977	-0.315818472335961	-0.188232757632003	-0.195849880103552
chr22:36251077:36253377	-0.0722742292308838	-0.311245603039987	-0.216221496031538	-0.108164679287116	-0.173929664381104	-0.153785057996276	-0.242416056911776
